zerothird_unique_run_data_row,run_timestamp_utc,run_timestamp_local,record_id,alice_file,filename_kind,curated_window,curated_mode,rows,qkd_rows,chsh_rows,alice_results_csv,alice_results_data_rows,alice_results_line_numbers,first_alice_results_line_number,last_alice_results_line_number,good_results_combined_csv,good_results_combined_data_rows,zerothird_results_csv,zerothird_results_data_rows,first_zerothird_results_data_row,last_zerothird_results_data_row
4218,2026-07-11T01:18:14.849744+00:00,2026-07-11T03:18:14.849744+02:00,CHSH_S_step0467,alice_CHSH_S_step0467_20260711T011814.849744Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37253,37254,37254,37254,Data/GoodResults/alice_results_good_since_20260628.csv,22117,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6776,6776,6776
4219,2026-07-11T01:18:28.806109+00:00,2026-07-11T03:18:28.806109+02:00,CHSH_S_step0468,alice_CHSH_S_step0468_20260711T011828.806109Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37254,37255,37255,37255,Data/GoodResults/alice_results_good_since_20260628.csv,22118,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6777,6777,6777
4220,2026-07-11T01:18:42.825891+00:00,2026-07-11T03:18:42.825891+02:00,CHSH_S_step0469,alice_CHSH_S_step0469_20260711T011842.825891Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37255,37256,37256,37256,Data/GoodResults/alice_results_good_since_20260628.csv,22119,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6778,6778,6778
4221,2026-07-11T01:18:56.703323+00:00,2026-07-11T03:18:56.703323+02:00,CHSH_S_step0470,alice_CHSH_S_step0470_20260711T011856.703323Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37256,37257,37257,37257,Data/GoodResults/alice_results_good_since_20260628.csv,22120,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6779,6779,6779
4222,2026-07-11T01:19:10.609326+00:00,2026-07-11T03:19:10.609326+02:00,CHSH_S_step0471,alice_CHSH_S_step0471_20260711T011910.609326Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37257,37258,37258,37258,Data/GoodResults/alice_results_good_since_20260628.csv,22121,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6780,6780,6780
4223,2026-07-11T01:19:24.715799+00:00,2026-07-11T03:19:24.715799+02:00,CHSH_S_step0472,alice_CHSH_S_step0472_20260711T011924.715799Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37258,37259,37259,37259,Data/GoodResults/alice_results_good_since_20260628.csv,22122,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6781,6781,6781
4224,2026-07-11T01:19:38.684441+00:00,2026-07-11T03:19:38.684441+02:00,CHSH_S_step0473,alice_CHSH_S_step0473_20260711T011938.684441Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37259,37260,37260,37260,Data/GoodResults/alice_results_good_since_20260628.csv,22123,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6782,6782,6782
4225,2026-07-11T01:19:52.781974+00:00,2026-07-11T03:19:52.781974+02:00,CHSH_S_step0474,alice_CHSH_S_step0474_20260711T011952.781974Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37260,37261,37261,37261,Data/GoodResults/alice_results_good_since_20260628.csv,22124,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6783,6783,6783
4226,2026-07-11T01:20:06.749086+00:00,2026-07-11T03:20:06.749086+02:00,CHSH_S_step0475,alice_CHSH_S_step0475_20260711T012006.749086Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37261,37262,37262,37262,Data/GoodResults/alice_results_good_since_20260628.csv,22125,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6784,6784,6784
4227,2026-07-11T01:20:20.620025+00:00,2026-07-11T03:20:20.620025+02:00,CHSH_S_step0476,alice_CHSH_S_step0476_20260711T012020.620025Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37262,37263,37263,37263,Data/GoodResults/alice_results_good_since_20260628.csv,22126,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6785,6785,6785
4228,2026-07-11T01:20:34.444457+00:00,2026-07-11T03:20:34.444457+02:00,CHSH_S_step0477,alice_CHSH_S_step0477_20260711T012034.444457Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37263,37264,37264,37264,Data/GoodResults/alice_results_good_since_20260628.csv,22127,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6786,6786,6786
4229,2026-07-11T01:20:48.254940+00:00,2026-07-11T03:20:48.254940+02:00,CHSH_S_step0478,alice_CHSH_S_step0478_20260711T012048.254940Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37264,37265,37265,37265,Data/GoodResults/alice_results_good_since_20260628.csv,22128,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6787,6787,6787
4230,2026-07-11T01:21:02.242067+00:00,2026-07-11T03:21:02.242067+02:00,CHSH_S_step0479,alice_CHSH_S_step0479_20260711T012102.242067Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37265,37266,37266,37266,Data/GoodResults/alice_results_good_since_20260628.csv,22129,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6788,6788,6788
4231,2026-07-11T01:21:16.050729+00:00,2026-07-11T03:21:16.050729+02:00,CHSH_S_step0480,alice_CHSH_S_step0480_20260711T012116.050729Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37266,37267,37267,37267,Data/GoodResults/alice_results_good_since_20260628.csv,22130,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6789,6789,6789
4232,2026-07-11T01:21:29.947984+00:00,2026-07-11T03:21:29.947984+02:00,CHSH_S_step0481,alice_CHSH_S_step0481_20260711T012129.947984Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37267,37268,37268,37268,Data/GoodResults/alice_results_good_since_20260628.csv,22131,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6790,6790,6790
4233,2026-07-11T01:21:43.780682+00:00,2026-07-11T03:21:43.780682+02:00,CHSH_S_step0482,alice_CHSH_S_step0482_20260711T012143.780682Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37268,37269,37269,37269,Data/GoodResults/alice_results_good_since_20260628.csv,22132,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6791,6791,6791
4234,2026-07-11T01:21:57.783613+00:00,2026-07-11T03:21:57.783613+02:00,CHSH_S_step0483,alice_CHSH_S_step0483_20260711T012157.783613Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37269,37270,37270,37270,Data/GoodResults/alice_results_good_since_20260628.csv,22133,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6792,6792,6792
4235,2026-07-11T01:22:11.590458+00:00,2026-07-11T03:22:11.590458+02:00,CHSH_S_step0484,alice_CHSH_S_step0484_20260711T012211.590458Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37270,37271,37271,37271,Data/GoodResults/alice_results_good_since_20260628.csv,22134,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6793,6793,6793
4236,2026-07-11T01:22:25.496908+00:00,2026-07-11T03:22:25.496908+02:00,CHSH_S_step0485,alice_CHSH_S_step0485_20260711T012225.496908Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37271,37272,37272,37272,Data/GoodResults/alice_results_good_since_20260628.csv,22135,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6794,6794,6794
4237,2026-07-11T01:22:39.543443+00:00,2026-07-11T03:22:39.543443+02:00,CHSH_S_step0486,alice_CHSH_S_step0486_20260711T012239.543443Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37272,37273,37273,37273,Data/GoodResults/alice_results_good_since_20260628.csv,22136,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6795,6795,6795
4238,2026-07-11T01:22:53.380311+00:00,2026-07-11T03:22:53.380311+02:00,CHSH_S_step0487,alice_CHSH_S_step0487_20260711T012253.380311Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37273,37274,37274,37274,Data/GoodResults/alice_results_good_since_20260628.csv,22137,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6796,6796,6796
4239,2026-07-11T01:23:07.420532+00:00,2026-07-11T03:23:07.420532+02:00,CHSH_S_step0488,alice_CHSH_S_step0488_20260711T012307.420532Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37274,37275,37275,37275,Data/GoodResults/alice_results_good_since_20260628.csv,22138,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6797,6797,6797
4240,2026-07-11T01:23:21.296176+00:00,2026-07-11T03:23:21.296176+02:00,CHSH_S_step0489,alice_CHSH_S_step0489_20260711T012321.296176Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37275,37276,37276,37276,Data/GoodResults/alice_results_good_since_20260628.csv,22139,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6798,6798,6798
4241,2026-07-11T01:23:35.261244+00:00,2026-07-11T03:23:35.261244+02:00,CHSH_S_step0490,alice_CHSH_S_step0490_20260711T012335.261244Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37276,37277,37277,37277,Data/GoodResults/alice_results_good_since_20260628.csv,22140,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6799,6799,6799
4242,2026-07-11T01:23:49.074204+00:00,2026-07-11T03:23:49.074204+02:00,CHSH_S_step0491,alice_CHSH_S_step0491_20260711T012349.074204Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37277,37278,37278,37278,Data/GoodResults/alice_results_good_since_20260628.csv,22141,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6800,6800,6800
4243,2026-07-11T01:24:02.961287+00:00,2026-07-11T03:24:02.961287+02:00,CHSH_S_step0492,alice_CHSH_S_step0492_20260711T012402.961287Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37278,37279,37279,37279,Data/GoodResults/alice_results_good_since_20260628.csv,22142,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6801,6801,6801
4244,2026-07-11T01:24:16.956152+00:00,2026-07-11T03:24:16.956152+02:00,CHSH_S_step0493,alice_CHSH_S_step0493_20260711T012416.956152Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37279,37280,37280,37280,Data/GoodResults/alice_results_good_since_20260628.csv,22143,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6802,6802,6802
4245,2026-07-11T01:24:30.989990+00:00,2026-07-11T03:24:30.989990+02:00,CHSH_S_step0494,alice_CHSH_S_step0494_20260711T012430.989990Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37280,37281,37281,37281,Data/GoodResults/alice_results_good_since_20260628.csv,22144,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6803,6803,6803
4246,2026-07-11T01:24:44.871418+00:00,2026-07-11T03:24:44.871418+02:00,CHSH_S_step0495,alice_CHSH_S_step0495_20260711T012444.871418Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37281,37282,37282,37282,Data/GoodResults/alice_results_good_since_20260628.csv,22145,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6804,6804,6804
4247,2026-07-11T01:24:59.074629+00:00,2026-07-11T03:24:59.074629+02:00,CHSH_S_step0496,alice_CHSH_S_step0496_20260711T012459.074629Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37282,37283,37283,37283,Data/GoodResults/alice_results_good_since_20260628.csv,22146,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6805,6805,6805
4248,2026-07-11T01:25:12.997014+00:00,2026-07-11T03:25:12.997014+02:00,CHSH_S_step0497,alice_CHSH_S_step0497_20260711T012512.997014Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37283,37284,37284,37284,Data/GoodResults/alice_results_good_since_20260628.csv,22147,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6806,6806,6806
4249,2026-07-11T01:25:26.922502+00:00,2026-07-11T03:25:26.922502+02:00,CHSH_S_step0498,alice_CHSH_S_step0498_20260711T012526.922502Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37284,37285,37285,37285,Data/GoodResults/alice_results_good_since_20260628.csv,22148,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6807,6807,6807
4250,2026-07-11T01:25:40.911502+00:00,2026-07-11T03:25:40.911502+02:00,CHSH_S_step0499,alice_CHSH_S_step0499_20260711T012540.911502Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37285,37286,37286,37286,Data/GoodResults/alice_results_good_since_20260628.csv,22149,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6808,6808,6808
4251,2026-07-11T01:25:54.743760+00:00,2026-07-11T03:25:54.743760+02:00,CHSH_S_step0500,alice_CHSH_S_step0500_20260711T012554.743760Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37286,37287,37287,37287,Data/GoodResults/alice_results_good_since_20260628.csv,22150,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6809,6809,6809
4252,2026-07-11T01:26:08.516017+00:00,2026-07-11T03:26:08.516017+02:00,CHSH_S_step0501,alice_CHSH_S_step0501_20260711T012608.516017Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37287,37288,37288,37288,Data/GoodResults/alice_results_good_since_20260628.csv,22151,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6810,6810,6810
4253,2026-07-11T01:26:22.391496+00:00,2026-07-11T03:26:22.391496+02:00,CHSH_S_step0502,alice_CHSH_S_step0502_20260711T012622.391496Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37288,37289,37289,37289,Data/GoodResults/alice_results_good_since_20260628.csv,22152,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6811,6811,6811
4254,2026-07-11T01:26:36.312204+00:00,2026-07-11T03:26:36.312204+02:00,CHSH_S_step0503,alice_CHSH_S_step0503_20260711T012636.312204Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37289,37290,37290,37290,Data/GoodResults/alice_results_good_since_20260628.csv,22153,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6812,6812,6812
4255,2026-07-11T01:26:50.167047+00:00,2026-07-11T03:26:50.167047+02:00,CHSH_S_step0504,alice_CHSH_S_step0504_20260711T012650.167047Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37290,37291,37291,37291,Data/GoodResults/alice_results_good_since_20260628.csv,22154,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6813,6813,6813
4256,2026-07-11T01:27:04.167404+00:00,2026-07-11T03:27:04.167404+02:00,CHSH_S_step0505,alice_CHSH_S_step0505_20260711T012704.167404Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37291,37292,37292,37292,Data/GoodResults/alice_results_good_since_20260628.csv,22155,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6814,6814,6814
4257,2026-07-11T01:27:18.110745+00:00,2026-07-11T03:27:18.110745+02:00,CHSH_S_step0506,alice_CHSH_S_step0506_20260711T012718.110745Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37292,37293,37293,37293,Data/GoodResults/alice_results_good_since_20260628.csv,22156,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6815,6815,6815
4258,2026-07-11T01:27:32.115982+00:00,2026-07-11T03:27:32.115982+02:00,CHSH_S_step0507,alice_CHSH_S_step0507_20260711T012732.115982Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37293,37294,37294,37294,Data/GoodResults/alice_results_good_since_20260628.csv,22157,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6816,6816,6816
4259,2026-07-11T01:27:46.042743+00:00,2026-07-11T03:27:46.042743+02:00,CHSH_S_step0508,alice_CHSH_S_step0508_20260711T012746.042743Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37294,37295,37295,37295,Data/GoodResults/alice_results_good_since_20260628.csv,22158,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6817,6817,6817
4260,2026-07-11T01:27:59.967295+00:00,2026-07-11T03:27:59.967295+02:00,CHSH_S_step0509,alice_CHSH_S_step0509_20260711T012759.967295Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37295,37296,37296,37296,Data/GoodResults/alice_results_good_since_20260628.csv,22159,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6818,6818,6818
4261,2026-07-11T01:28:13.856587+00:00,2026-07-11T03:28:13.856587+02:00,CHSH_S_step0510,alice_CHSH_S_step0510_20260711T012813.856587Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37296,37297,37297,37297,Data/GoodResults/alice_results_good_since_20260628.csv,22160,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6819,6819,6819
4262,2026-07-11T01:28:27.718014+00:00,2026-07-11T03:28:27.718014+02:00,CHSH_S_step0511,alice_CHSH_S_step0511_20260711T012827.718014Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37297,37298,37298,37298,Data/GoodResults/alice_results_good_since_20260628.csv,22161,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6820,6820,6820
4263,2026-07-11T01:28:41.951718+00:00,2026-07-11T03:28:41.951718+02:00,CHSH_S_step0512,alice_CHSH_S_step0512_20260711T012841.951718Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37298,37299,37299,37299,Data/GoodResults/alice_results_good_since_20260628.csv,22162,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6821,6821,6821
4264,2026-07-11T01:28:55.870728+00:00,2026-07-11T03:28:55.870728+02:00,CHSH_S_step0513,alice_CHSH_S_step0513_20260711T012855.870728Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37299,37300,37300,37300,Data/GoodResults/alice_results_good_since_20260628.csv,22163,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6822,6822,6822
4265,2026-07-11T01:29:09.788396+00:00,2026-07-11T03:29:09.788396+02:00,CHSH_S_step0514,alice_CHSH_S_step0514_20260711T012909.788396Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37300,37301,37301,37301,Data/GoodResults/alice_results_good_since_20260628.csv,22164,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6823,6823,6823
4266,2026-07-11T01:29:23.689683+00:00,2026-07-11T03:29:23.689683+02:00,CHSH_S_step0515,alice_CHSH_S_step0515_20260711T012923.689683Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37301,37302,37302,37302,Data/GoodResults/alice_results_good_since_20260628.csv,22165,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6824,6824,6824
4267,2026-07-11T01:29:37.752128+00:00,2026-07-11T03:29:37.752128+02:00,CHSH_S_step0516,alice_CHSH_S_step0516_20260711T012937.752128Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37302,37303,37303,37303,Data/GoodResults/alice_results_good_since_20260628.csv,22166,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6825,6825,6825
4268,2026-07-11T01:29:51.667358+00:00,2026-07-11T03:29:51.667358+02:00,CHSH_S_step0517,alice_CHSH_S_step0517_20260711T012951.667358Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37303,37304,37304,37304,Data/GoodResults/alice_results_good_since_20260628.csv,22167,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6826,6826,6826
4269,2026-07-11T01:30:05.653301+00:00,2026-07-11T03:30:05.653301+02:00,CHSH_S_step0518,alice_CHSH_S_step0518_20260711T013005.653301Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37304,37305,37305,37305,Data/GoodResults/alice_results_good_since_20260628.csv,22168,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6827,6827,6827
4270,2026-07-11T01:30:19.549540+00:00,2026-07-11T03:30:19.549540+02:00,CHSH_S_step0519,alice_CHSH_S_step0519_20260711T013019.549540Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37305,37306,37306,37306,Data/GoodResults/alice_results_good_since_20260628.csv,22169,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6828,6828,6828
4271,2026-07-11T01:30:33.442728+00:00,2026-07-11T03:30:33.442728+02:00,CHSH_S_step0520,alice_CHSH_S_step0520_20260711T013033.442728Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37306,37307,37307,37307,Data/GoodResults/alice_results_good_since_20260628.csv,22170,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6829,6829,6829
4272,2026-07-11T01:30:47.336026+00:00,2026-07-11T03:30:47.336026+02:00,CHSH_S_step0521,alice_CHSH_S_step0521_20260711T013047.336026Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37307,37308,37308,37308,Data/GoodResults/alice_results_good_since_20260628.csv,22171,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6830,6830,6830
4273,2026-07-11T01:31:01.260030+00:00,2026-07-11T03:31:01.260030+02:00,CHSH_S_step0522,alice_CHSH_S_step0522_20260711T013101.260030Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37308,37309,37309,37309,Data/GoodResults/alice_results_good_since_20260628.csv,22172,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6831,6831,6831
4274,2026-07-11T01:31:15.134698+00:00,2026-07-11T03:31:15.134698+02:00,CHSH_S_step0523,alice_CHSH_S_step0523_20260711T013115.134698Z_exp_5.0s.bin,CHSH_S filename,"160 ps, 1 sigma",optimize,1,0,1,Data/alice_results.csv,37309,37310,37310,37310,Data/GoodResults/alice_results_good_since_20260628.csv,22173,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,6832,6832,6832
