datetime,visibility,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,CHSH_S_value,T_Ljubljana,T_Drnovo,T_delta,dT_Ljubljana_dt_C_per_h,dT_Drnovo_dt_C_per_h,dT_delta_dt_C_per_h
2026-07-01 12:33:18.239789963,0.5779895914090745,0.5864811133200796,0.5694980694980695,0.2110052042954627,0.2067594433399602,0.2152509652509652,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:34:12.063633919,0.5615181709312065,0.6051080550098232,0.5179282868525896,0.2192409145343968,0.1974459724950884,0.2410358565737052,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:34:12.063633919,,,,,,,2.09047500707162,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:35:06.077649117,0.5788958139266884,0.6039603960396039,0.553831231813773,0.2105520930366557,0.198019801980198,0.2230843840931134,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:35:06.077649117,,,,,,,1.9823419112975589,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:36:00.187535048,0.5989674654198325,0.6308851224105462,0.5670498084291188,0.2005162672900837,0.1845574387947269,0.2164750957854406,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:36:00.187535048,,,,,,,2.132978272734974,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:36:53.911070108,,,,,,,2.026000618823393,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:36:53.911070108,0.5666822596453711,0.6027131782945736,0.5306513409961686,0.2166588701773144,0.1986434108527131,0.2346743295019157,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:37:48.321902037,,,,,,,1.9711726930067688,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:37:48.321902037,0.5441692579138938,0.5602700096432015,0.5280685061845861,0.2279153710430531,0.2198649951783992,0.2359657469077069,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:38:43.345666885,0.561606543311199,0.5712900096993211,0.551923076923077,0.2191967283444005,0.2143549951503394,0.2240384615384615,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:38:43.345666885,,,,,,,1.863221416281736,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:39:39.296753883,0.5574070199420662,0.5729468599033817,0.5418671799807507,0.2212964900289669,0.2135265700483092,0.2290664100096246,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:39:39.296753883,,,,,,,1.8981381977245229,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:40:36.718965054,0.5350147831588189,0.5494816211121584,0.5205479452054794,0.2324926084205905,0.2252591894439208,0.2397260273972602,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:40:36.718965054,,,,,,,1.84203219126102,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:41:34.734711885,,,,,,,1.8430420642978225,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:41:34.734711885,0.5510400196760479,0.5452830188679245,0.5567970204841713,0.224479990161976,0.2273584905660377,0.2216014897579143,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:42:30.116060019,,,,,,,1.8122125205302089,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:42:30.116060019,0.5643889901934038,0.5642023346303502,0.5645756457564576,0.217805504903298,0.2178988326848249,0.2177121771217712,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:43:24.532021046,0.5945593567314693,0.5706106870229007,0.6185080264400378,0.2027203216342653,0.2146946564885496,0.1907459867799811,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:43:24.532021046,,,,,,,1.9519703482338084,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:44:18.815366983,0.6153603411921644,0.5979899497487438,0.6327307326355851,0.1923198294039177,0.2010050251256281,0.1836346336822074,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:44:18.815366983,,,,,,,1.9444483320823829,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:45:12.823219061,0.5530746365093662,0.5487571701720841,0.5573921028466483,0.2234626817453169,0.2256214149139579,0.2213039485766758,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:45:12.823219061,,,,,,,1.7348509171456326,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:46:09.072408915,,,,,,,1.845848560202409,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:46:09.072408915,0.6136306366493742,0.6075829383886255,0.619678334910123,0.1931846816753128,0.1962085308056872,0.1901608325449385,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:47:02.723320961,,,,,,,1.8837888594543208,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:47:02.723320961,0.624806999485332,0.6137931034482759,0.6358208955223881,0.187596500257334,0.193103448275862,0.1820895522388059,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:47:56.829054117,0.637299608026709,0.6334283000949668,0.6411709159584513,0.1813501959866454,0.1832858499525166,0.1794145420207743,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:47:56.829054117,,,,,,,1.89785344409488,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:48:51.366643906,0.5730029423923352,0.5707317073170731,0.5752741774675972,0.2134985288038324,0.2146341463414634,0.2123629112662014,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:48:51.366643906,,,,,,,1.5888088092721824,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:49:45.405746937,0.5882325356009567,0.5587044534412956,0.6177606177606177,0.2058837321995216,0.2206477732793522,0.1911196911196911,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:49:45.405746937,,,,,,,1.711635304046565,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:50:39.849993944,0.5753837782105625,0.5054187192118227,0.6453488372093024,0.2123081108947187,0.2472906403940886,0.1773255813953488,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:50:39.849993944,,,,,,,1.6951778578551315,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:51:33.944363117,,,,,,,1.6844230121000785,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:51:33.944363117,0.605952485941115,0.5426889106967615,0.6692160611854685,0.1970237570294425,0.2286555446516192,0.1653919694072657,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:52:31.320955992,0.6679056775271018,0.5953533397870281,0.7404580152671756,0.166047161236449,0.2023233301064859,0.1297709923664122,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:52:31.320955992,,,,,,,1.725687556068365,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:53:25.954715967,0.5831287014300159,0.4519716885743174,0.7142857142857143,0.208435649284992,0.2740141557128412,0.1428571428571428,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:53:25.954715967,,,,,,,1.4796059838826547,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:54:21.465620995,,,,,,,1.5279015351292848,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:54:21.465620995,0.5816750816750816,0.471042471042471,0.6923076923076923,0.2091624591624591,0.2644787644787645,0.1538461538461538,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:55:15.531301021,,,,,,,1.2724830385847197,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:55:15.531301021,0.5282132728304028,0.4232558139534884,0.6331707317073171,0.2358933635847986,0.2883720930232558,0.1834146341463414,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:56:09.330996990,,,,,,,1.5335693377936384,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:56:09.330996990,0.5960932577189666,0.4492753623188406,0.7429111531190926,0.2019533711405167,0.2753623188405797,0.1285444234404537,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:57:06.862308025,0.6117956709298569,0.5306930693069307,0.6928982725527831,0.1941021645350715,0.2346534653465346,0.1535508637236084,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:57:06.862308025,,,,,,,1.550984492043232,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:58:04.544538975,0.6031726978334747,0.4934086629001883,0.7129367327667611,0.1984136510832626,0.2532956685499058,0.1435316336166194,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:58:04.544538975,,,,,,,1.509658759780863,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:58:59.051074982,0.5644383370194005,0.452755905511811,0.67612076852699,0.2177808314902997,0.2736220472440945,0.161939615736505,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:58:59.051074982,,,,,,,1.3333101784445112,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:59:53.442279100,0.5840888737703666,0.4243614931237721,0.7438162544169611,0.2079555631148166,0.2878192534381139,0.1280918727915194,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:59:53.442279100,,,,,,,1.512931258032861,32.0,28.6,3.3999999999999986,,,
2026-07-01 13:00:47.597034931,,,,,,,1.5744953670610018,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 13:00:47.597034931,0.5630354104876469,0.3956692913385827,0.7304015296367112,0.2184822947561765,0.3021653543307087,0.1347992351816443,,32.0,28.6,3.3999999999999986,,,
2026-07-01 13:01:43.797235966,0.54565825304368,0.4164193867457962,0.6748971193415638,0.22717087347816,0.2917903066271018,0.1625514403292181,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 13:01:43.797235966,,,,,,,1.621313350345745,32.0,28.6,3.3999999999999986,,,
2026-07-01 13:02:41.878161907,0.5201718824432973,0.3656565656565657,0.6746871992300288,0.2399140587783513,0.3171717171717171,0.1626564003849855,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 13:02:41.878161907,,,,,,,1.4909993583542651,32.0,28.6,3.3999999999999986,,,
2026-07-01 13:03:36.201558113,,,,,,,1.4815525491871138,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 13:03:36.201558113,0.5093109757080452,0.3155737704918033,0.7030481809242871,0.2453445121459774,0.3422131147540984,0.1484759095378564,,32.0,28.6,3.3999999999999986,,,
2026-07-01 13:04:30.112278938,,,,,,,1.3842685739474645,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 13:04:30.112278938,0.5181603630172388,0.3266129032258064,0.7097078228086711,0.2409198184913806,0.3366935483870967,0.1451460885956644,,32.0,28.6,3.3999999999999986,,,
2026-07-01 13:05:27.544069052,,,,,,,1.4340011638908483,32.0,27.0,5.0,0.0,-100.29288637123474,100.29288637123474
2026-07-01 13:05:27.544069052,0.4983936557078972,0.3179824561403508,0.6788048552754435,0.2508031721460514,0.3410087719298245,0.1605975723622782,,32.0,27.0,5.0,,,
2026-07-01 13:06:23.123235941,0.5376927716033428,0.3584905660377358,0.7168949771689498,0.2311536141983285,0.320754716981132,0.1415525114155251,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:06:23.123235941,,,,,,,1.6261551092736315,32.0,27.0,5.0,,,
2026-07-01 13:07:20.710665941,0.5305646154961223,0.3796477495107632,0.6814814814814815,0.2347176922519388,0.3101761252446184,0.1592592592592592,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:07:20.710665941,,,,,,,1.596539616251876,32.0,27.0,5.0,,,
2026-07-01 13:08:18.325973034,0.4918980796543969,0.3018108651911468,0.6819852941176471,0.2540509601728015,0.3490945674044265,0.1590073529411764,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:08:18.325973034,,,,,,,1.5448586524112131,32.0,27.0,5.0,,,
2026-07-01 13:09:15.688611984,,,,,,,1.6319307212804983,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:09:15.688611984,0.5189682704365635,0.3467336683417085,0.6912028725314183,0.2405158647817183,0.3266331658291457,0.1543985637342908,,32.0,27.0,5.0,,,
2026-07-01 13:10:12.885986090,,,,,,,1.5798860681148992,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:10:12.885986090,0.5318963587144572,0.3354908306364617,0.7283018867924528,0.2340518206427713,0.3322545846817691,0.1358490566037735,,32.0,27.0,5.0,,,
2026-07-01 13:11:10.105288029,,,,,,,1.6001767786710186,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:11:10.105288029,0.5194495161669247,0.3632734530938123,0.6756255792400371,0.2402752419165376,0.3183632734530938,0.1621872103799814,,32.0,27.0,5.0,,,
2026-07-01 13:12:06.904751062,0.5117120848903617,0.3442307692307692,0.6791934005499541,0.2441439575548191,0.3278846153846154,0.1604032997250229,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:12:06.904751062,,,,,,,1.5563860820529805,32.0,27.0,5.0,,,
2026-07-01 13:13:04.281438112,0.4996701812826701,0.3221674876847291,0.6771728748806113,0.2501649093586649,0.3389162561576355,0.1614135625596943,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:13:04.281438112,,,,,,,1.4401752241494816,32.0,27.0,5.0,,,
2026-07-01 13:14:01.504009008,,,,,,,1.5729833443679309,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:14:01.504009008,0.4963781907747425,0.2768472906403941,0.7159090909090909,0.2518109046126288,0.361576354679803,0.1420454545454545,,32.0,27.0,5.0,,,
2026-07-01 13:14:58.721611023,,,,,,,1.4113685717355704,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:14:58.721611023,0.4890515251685688,0.35253227408143,0.6255707762557078,0.2554742374157155,0.323733862959285,0.1872146118721461,,32.0,27.0,5.0,,,
2026-07-01 13:15:55.955156088,,,,,,,1.4720181372740813,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:15:55.955156088,0.485226232719449,0.3073770491803279,0.66307541625857,0.2573868836402755,0.3463114754098361,0.168462291870715,,32.0,27.0,5.0,,,
2026-07-01 13:16:53.293798923,0.5151343503333197,0.3448979591836735,0.685370741482966,0.2424328248333401,0.3275510204081632,0.157314629258517,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:16:53.293798923,,,,,,,1.6350326200547305,32.0,27.0,5.0,,,
2026-07-01 13:17:50.278043985,0.4984260837202013,0.3046953046953047,0.692156862745098,0.2507869581398993,0.3476523476523476,0.153921568627451,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:17:50.278043985,,,,,,,1.6722700790934757,32.0,27.0,5.0,,,
2026-07-01 13:18:47.511946916,0.4611439557212329,0.3600802407221665,0.5622076707202993,0.2694280221393835,0.3199598796389167,0.2188961646398503,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:18:47.511946916,,,,,,,1.5384980753413222,32.0,27.0,5.0,,,
2026-07-01 13:19:44.965557098,,,,,,,1.538240121214043,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:19:44.965557098,0.4917239284765194,0.3661971830985915,0.6172506738544474,0.2541380357617402,0.3169014084507042,0.1913746630727762,,32.0,27.0,5.0,,,
2026-07-01 13:20:42.118508101,,,,,,,1.5099282161260985,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:20:42.118508101,0.4866939878040298,0.3978065802592223,0.5755813953488372,0.2566530060979851,0.3010967098703888,0.2122093023255813,,32.0,27.0,5.0,,,
2026-07-01 13:21:39.456662893,0.4297173716694265,0.3228962818003913,0.5365384615384615,0.2851413141652867,0.3385518590998043,0.2317307692307692,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:21:39.456662893,,,,,,,1.3992086099726126,32.0,27.0,5.0,,,
2026-07-01 13:22:36.942234039,0.4546928372267133,0.3544668587896253,0.5549188156638013,0.2726535813866433,0.3227665706051873,0.2225405921680993,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:22:36.942234039,,,,,,,1.3841190156586065,32.0,27.0,5.0,,,
2026-07-01 13:23:34.224972963,,,,,,,1.603916119697898,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:23:34.224972963,0.4813658373685089,0.3698113207547169,0.5929203539823009,0.2593170813157455,0.3150943396226415,0.2035398230088495,,32.0,27.0,5.0,,,
2026-07-01 13:24:31.199835062,0.4220526542774249,0.3537206931702344,0.4903846153846153,0.2889736728612875,0.3231396534148827,0.2548076923076923,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:24:31.199835062,,,,,,,1.4565984626211417,32.0,27.0,5.0,,,
2026-07-01 13:25:28.998828888,,,,,,,1.6714640034618595,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:25:28.998828888,0.4829383446794372,0.4094488188976378,0.5564278704612365,0.2585308276602814,0.2952755905511811,0.2217860647693817,,32.0,27.0,5.0,,,
2026-07-01 13:26:26.442136049,0.4979856613304004,0.3612774451097804,0.6346938775510204,0.2510071693347998,0.3193612774451098,0.1826530612244898,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:26:26.442136049,,,,,,,1.6876896587595405,32.0,27.0,5.0,,,
2026-07-01 13:27:23.371366978,0.5185024552817039,0.4280117531831537,0.6089931573802542,0.240748772359148,0.2859941234084231,0.1955034213098729,,32.0,27.0,5.0,0.0,0.0,0.0
2026-07-01 13:27:23.371366978,,,,,,,1.6975074110394504,32.0,27.0,5.0,,,
2026-07-01 13:28:20.652884960,0.5011871862839096,0.3729626078619367,0.6294117647058823,0.2494064068580452,0.3135186960690316,0.1852941176470588,,28.0,27.0,1.0,-251.3899859379603,0.0,-251.3899859379603
2026-07-01 13:28:20.652884960,,,,,,,1.7801123268157777,28.0,27.0,1.0,,,
2026-07-01 13:29:17.925576925,0.4506480462958534,0.3556650246305419,0.545631067961165,0.2746759768520733,0.3221674876847291,0.2271844660194174,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:29:17.925576925,,,,,,,1.650964638070589,28.0,27.0,1.0,,,
2026-07-01 13:30:15.130116939,,,,,,,1.6571045627521024,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:30:15.130116939,0.4059208876629889,0.28125,0.5305917753259779,0.2970395561685055,0.359375,0.234704112337011,,28.0,27.0,1.0,,,
2026-07-01 13:31:12.362387896,0.4118624944268023,0.2679611650485436,0.555763823805061,0.2940687527865988,0.3660194174757281,0.2221180880974695,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:31:12.362387896,,,,,,,1.654767886424512,28.0,27.0,1.0,,,
2026-07-01 13:32:09.011594057,0.3751648440732958,0.29227761485826,0.4580520732883317,0.312417577963352,0.35386119257087,0.2709739633558341,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:32:09.011594057,,,,,,,1.5431010150812854,28.0,27.0,1.0,,,
2026-07-01 13:33:06.215831995,0.4305660613710932,0.3366834170854271,0.5244487056567594,0.2847169693144534,0.3316582914572864,0.2377756471716203,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:33:06.215831995,,,,,,,1.7046777986231918,28.0,27.0,1.0,,,
2026-07-01 13:34:03.938951969,,,,,,,1.785047852033114,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:34:03.938951969,0.4055468704765213,0.2613861386138614,0.5497076023391813,0.2972265647617393,0.3693069306930693,0.2251461988304093,,28.0,27.0,1.0,,,
2026-07-01 13:35:00.677450895,,,,,,,1.7015631712121364,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:35:00.677450895,0.4333630541167822,0.3586844809866392,0.5080416272469253,0.2833184729416088,0.3206577595066803,0.2459791863765373,,28.0,27.0,1.0,,,
2026-07-01 13:35:57.880928993,0.4475857711969521,0.3445878848063555,0.5505836575875487,0.2762071144015239,0.3277060575968222,0.2247081712062257,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:35:57.880928993,,,,,,,1.6904751946688217,28.0,27.0,1.0,,,
2026-07-01 13:36:55.184751987,0.385491151368774,0.3136320305052431,0.4573502722323049,0.307254424315613,0.3431839847473784,0.2713248638838475,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:36:55.184751987,,,,,,,1.5870444237885,28.0,27.0,1.0,,,
2026-07-01 13:37:52.241276979,0.3836338294666599,0.3123732251521298,0.45489443378119,0.30818308526667,0.3438133874239351,0.272552783109405,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:37:52.241276979,,,,,,,1.6187844317984073,28.0,27.0,1.0,,,
2026-07-01 13:38:49.344789028,0.3623665682489212,0.3193277310924369,0.4054054054054054,0.3188167158755394,0.3403361344537815,0.2972972972972973,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:38:49.344789028,,,,,,,1.5647995892934428,28.0,27.0,1.0,,,
2026-07-01 13:39:46.478952885,,,,,,,1.745948659672505,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:39:46.478952885,0.3844260675092318,0.306288032454361,0.4625641025641026,0.3077869662453841,0.3468559837728194,0.2687179487179487,,28.0,27.0,1.0,,,
2026-07-01 13:40:43.640610933,0.3880919985741325,0.359916054564533,0.416267942583732,0.3059540007129337,0.3200419727177335,0.291866028708134,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:40:43.640610933,,,,,,,1.7230790292765783,28.0,27.0,1.0,,,
2026-07-01 13:41:39.488315105,0.3129793133489422,0.2271259418729817,0.3988326848249027,0.3435103433255289,0.3864370290635091,0.3005836575875486,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:41:39.488315105,,,,,,,1.6366230428402813,28.0,27.0,1.0,,,
2026-07-01 13:42:37.335519075,0.365671814806085,0.311284046692607,0.4200595829195631,0.3171640925969575,0.3443579766536965,0.2899702085402185,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:42:37.335519075,,,,,,,1.7408138073693638,28.0,27.0,1.0,,,
2026-07-01 13:43:31.544421911,,,,,,,1.7428780947783091,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:43:31.544421911,0.3103308459024042,0.2223330009970089,0.3983286908077994,0.3448345770487979,0.3888334995014955,0.3008356545961003,,28.0,27.0,1.0,,,
2026-07-01 13:44:28.543653965,,,,,,,1.5766832711375378,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:44:28.543653965,0.2368948597941977,0.1637122002085505,0.3100775193798449,0.3815525701029011,0.4181438998957247,0.3449612403100775,,28.0,27.0,1.0,,,
2026-07-01 13:45:25.776617050,0.2776985645933014,0.2133971291866028,0.342,0.3611507177033493,0.3933014354066985,0.329,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:45:25.776617050,,,,,,,1.6660716543994387,28.0,27.0,1.0,,,
2026-07-01 13:46:23.145535946,0.2264659309333616,0.0861723446893787,0.3667595171773444,0.3867670345333192,0.4569138276553106,0.3166202414113278,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:46:23.145535946,,,,,,,1.567193990440785,28.0,27.0,1.0,,,
2026-07-01 13:47:20.146579027,0.2769491842072487,0.2393822393822393,0.314516129032258,0.3615254078963756,0.3803088803088803,0.3427419354838709,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:47:20.146579027,,,,,,,1.609193586873968,28.0,27.0,1.0,,,
2026-07-01 13:48:17.633044004,0.2698538731081786,0.1803921568627451,0.3593155893536122,0.3650730634459107,0.4098039215686274,0.3203422053231939,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:48:17.633044004,,,,,,,1.6655726781103073,28.0,27.0,1.0,,,
2026-07-01 13:49:14.599250078,,,,,,,1.6178116084311966,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:49:14.599250078,0.2680887254564582,0.17974180734856,0.3564356435643564,0.3659556372717709,0.41012909632572,0.3217821782178218,,28.0,27.0,1.0,,,
2026-07-01 13:50:11.773154020,0.3035300353802854,0.2141327623126338,0.3929273084479371,0.3482349823098573,0.3929336188436831,0.3035363457760314,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:50:11.773154020,,,,,,,1.6374388564268774,28.0,27.0,1.0,,,
2026-07-01 13:51:08.550004959,0.2739352739352739,0.2092092092092092,0.3386613386613387,0.3630323630323631,0.3953953953953954,0.3306693306693307,,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:51:08.550004959,,,,,,,1.6578696947763163,28.0,27.0,1.0,,,
2026-07-01 13:52:05.689861059,,,,,,,1.7961133360602684,28.0,27.0,1.0,0.0,0.0,0.0
2026-07-01 13:52:05.689861059,0.3361289377231351,0.2574734811957569,0.4147843942505133,0.3319355311384324,0.3712632594021215,0.2926078028747433,,28.0,27.0,1.0,,,
2026-07-01 13:53:02.563766956,,,,,,,1.6899618140702988,28.8,29.4,-0.5999999999999979,50.63833676582282,151.91501029746826,-101.27667353164541
2026-07-01 13:53:02.563766956,0.3002844712182061,0.2811244979919678,0.3194444444444444,0.3498577643908969,0.359437751004016,0.3402777777777778,,28.8,29.4,-0.5999999999999979,,,
2026-07-01 13:53:59.787966967,,,,,,,1.6594491001603724,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 13:53:59.787966967,0.2801618468361119,0.2379935965848452,0.3223300970873786,0.359919076581944,0.3810032017075774,0.3388349514563107,,28.8,29.4,-0.5999999999999979,,,
2026-07-01 13:54:57.097975016,0.2454627430941717,0.2074303405572755,0.283495145631068,0.3772686284529141,0.3962848297213622,0.358252427184466,,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 13:54:57.097975016,,,,,,,1.691834166079512,28.8,29.4,-0.5999999999999979,,,
2026-07-01 13:55:54.404557943,0.2360207437413887,0.2116349047141424,0.260406582768635,0.3819896281293056,0.3941825476429287,0.3697967086156825,,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 13:55:54.404557943,,,,,,,1.6010117278456697,28.8,29.4,-0.5999999999999979,,,
2026-07-01 13:56:52.060376883,0.2435260326433846,0.2272727272727272,0.2597793380140421,0.3782369836783076,0.3863636363636363,0.3701103309929789,,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 13:56:52.060376883,,,,,,,1.554518496524904,28.8,29.4,-0.5999999999999979,,,
2026-07-01 13:57:49.559601068,,,,,,,1.733951020187669,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 13:57:49.559601068,0.2767012040882342,0.2061657032755298,0.3472367049009385,0.3616493979558829,0.3969171483622351,0.3263816475495307,,28.8,29.4,-0.5999999999999979,,,
2026-07-01 13:58:46.722664118,,,,,,,1.5862170076400297,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 13:58:46.722664118,0.2273100616016427,0.2546201232032854,0.2,0.3863449691991786,0.3726899383983573,0.4,,28.8,29.4,-0.5999999999999979,,,
2026-07-01 13:59:43.541222095,0.2369881619459441,0.1909184726522187,0.2830578512396694,0.3815059190270279,0.4045407636738906,0.3584710743801653,,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 13:59:43.541222095,,,,,,,1.6466897639657097,28.8,29.4,-0.5999999999999979,,,
2026-07-01 14:00:40.618503094,0.2768956615110461,0.2603550295857988,0.2934362934362934,0.361552169244477,0.3698224852071006,0.3532818532818533,,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
2026-07-01 14:00:40.618503094,,,,,,,1.7173704839951476,28.8,29.4,-0.5999999999999979,,,
2026-07-01 14:01:38.139257908,0.1755436379665001,0.2108433734939759,0.1402439024390244,0.4122281810167499,0.394578313253012,0.4298780487804878,,28.8,29.4,-0.5999999999999979,0.0,0.0,0.0
